year,species_code,English_name,total_obs
2012,CO,Eurasian Coot,2495.0
2012,CR,Red Crossbill,1623.0
2012,CS,Common Sandpiper,271.0
2012,CT,Coal Tit,5020.0
2012,CU,Eurasian Curlew,6415.0
2012,CY,Scottish Crossbill,17.0
2012,D.,Dunnock,16524.0
2012,DC,Wood Duck,1.0
2012,DI,White-throated Dipper,137.0
2012,DV,Rock Dove,165.0
2012,DW,Dartford Warbler,19.0
2012,EB,Red-breasted Goose,1.0
2012,EG,Egyptian Goose,224.0
2012,ET,Little Egret,210.0
2012,F.,Northern Fulmar,199.0
2012,FP,Feral Pigeon,15138.0
2012,FW,Helmeted Guineafowl,170.0
2012,G.,European Green Woodpecker,2630.0
2012,GA,Gadwall,289.0
2012,GB,Great Black-backed Gull,636.0
2012,GC,Goldcrest,4665.0
2012,GD,Common Merganser,132.0
2012,GF,Golden Pheasant,13.0
2012,GG,Great Crested Grebe,495.0
2012,GH,Common Grasshopper Warbler,136.0
2012,GJ,Greylag Goose,4311.0
2012,GL,Grey Wagtail,307.0
2012,GO,European Goldfinch,21524.0
2012,GP,European Golden Plover,2144.0
2012,GR,European Greenfinch,13488.0
2012,GS,Great Spotted Woodpecker,4162.0
2012,GT,Great Tit,23372.0
2012,GU,Common Murre,2.0
2012,GV,Grey Plover,5.0
2012,GW,Garden Warbler,1004.0
2012,GX,Northern Gannet,67.0
2012,GZ,Glaucous Gull,1.0
2012,H.,Grey Heron,1439.0
2012,HB,Carrion x Hooded Crow,1.0
2012,HC,Hooded Crow,1122.0
2012,HD,Bar-headed Goose,1.0
2012,HG,European Herring Gull,18291.0
2012,HM,Western House Martin,8339.0
2012,HS,House Sparrow,46962.0
2012,IG,Iceland Gull,2.0
2012,J.,Eurasian Jay,2390.0
2012,JD,Western Jackdaw,56006.0
2012,JZ,Red-tailed Hawk,2.0
2012,K.,Common Kestrel,1355.0
2012,KF,Common Kingfisher,62.0
2012,KI,Black-legged Kittiwake,11.0
2012,KN,Red Knot,30.0
2012,L.,Northern Lapwing,7083.0
2012,LB,Lesser Black-backed Gull,10757.0
2012,LG,Little Grebe,178.0
2012,LI,Common Linnet,12740.0
2012,LO,Little Owl,112.0
2012,LR,Lesser Redpoll,1468.0
2012,LS,Lesser Spotted Woodpecker,11.0
2012,LT,Long-tailed Tit,5390.0
2012,LW,Lesser Whitethroat,579.0
2012,M.,Mistle Thrush,3069.0
2012,MA,Mallard,14884.0
2012,MG,Eurasian Magpie,18533.0
2012,MH,Common Moorhen,1985.0
2012,MN,Mandarin Duck,159.0
2012,MP,Meadow Pipit,27233.0
2012,MS,Mute Swan,3684.0
2012,MT,Marsh Tit,329.0
2012,N.,Common Nightingale,91.0
2012,ND,Common Loon,10.0
2012,NH,Eurasian Nuthatch,2392.0
2012,NX,Great Skua,118.0
2012,OC,Eurasian Oystercatcher,3572.0
2012,P.,Grey Partridge,832.0
2012,PF,European Pied Flycatcher,94.0
2012,PG,Pink-footed Goose,118.0
2012,PH,Common Pheasant,17685.0
2012,PM,Rock Ptarmigan,5.0
2012,PW,White Wagtail,4037.0
2012,PX,Indian Peafowl,148.0
2012,R.,European Robin,33593.0
2012,RA,Razorbill,4.0
2012,RB,Common Reed Bunting,2180.0
2012,RC,European Rock Pipit,63.0
2012,RG,Willow Ptarmigan,4113.0
2012,RI,Rose-ringed Parakeet,1338.0
2012,RK,Common Redshank,421.0
2012,RL,Red-legged Partridge,3311.0
2012,RM,Red-breasted Merganser,55.0
2012,RN,Northern Raven,1357.0
2012,RO,Rook,52261.0
2012,RP,Common Ringed Plover,144.0
2012,RQ,Red-crested Pochard,9.0
2012,RT,Common Redstart,991.0
2012,RV,Reeves's Pheasant,1.0
2012,RW,Common Reed Warbler,803.0
2012,RZ,Ring Ouzel,154.0
2012,S.,Eurasian Skylark,25682.0
2012,SA,European Shag,126.0
2012,SC,European Stonechat,401.0
2012,SD,Stock Dove,4314.0
2012,SF,Spotted Flycatcher,281.0
2012,SG,Common Starling,41126.0
2012,SH,Eurasian Sparrowhawk,558.0
2012,SI,Common Swift,10254.0
2012,SK,Eurasian Siskin,2637.0
2012,SL,Barn Swallow,28000.0
2012,SM,Sand Martin,1623.0
2012,SN,Common Snipe,646.0
2012,SS,Sanderling,128.0
2012,ST,Song Thrush,12604.0
2012,SU,Common Shelduck,1739.0
2012,SW,Sedge Warbler,1325.0
2012,T.,Eurasian Teal,142.0
2012,TC,Eurasian Treecreeper,1001.0
2012,TD,European Turtle Dove,84.0
2012,TE,Sandwich Tern,77.0
2012,TH,Short-toed Treecreeper,5.0
2012,TO,Tawny Owl,147.0
2012,TP,Tree Pipit,579.0
2012,TS,Eurasian Tree Sparrow,1970.0
2012,TT,Ruddy Turnstone,25.0
2012,TU,Tufted Duck,2144.0
2012,UD,Ruddy Shelduck,1.0
2012,W.,Northern Wheatear,2427.0
2012,WA,Water Rail,15.0
2012,WC,Whinchat,219.0
2012,WG,Greater White-fronted Goose,5.0
2012,WH,Common Whitethroat,8533.0
2012,WK,Eurasian Woodcock,23.0
2012,WL,Woodlark,48.0
2012,WO,Wood Warbler,80.0
2012,WP,Common Wood Pigeon,142124.0
2012,WR,Eurasian Wren,42465.0
2012,WT,Willow Tit,62.0
2012,WW,Willow Warbler,13122.0
2012,XB,Unidentified crossbill,7.0
2012,Y.,Yellowhammer,9689.0
2012,YW,Western Yellow Wagtail,615.0
2012,ZF,Domestic Mallard,166.0
2012,ZL,Domestic Greylag Goose,104.0
2013,AC,Parasitic Jaeger,10.0
2013,AE,Arctic Tern,468.0
2013,AS,Black Swan,5.0
2013,B.,Common Blackbird,66125.0
2013,BA,Bar-tailed Godwit,34.0
2013,BC,Eurasian Blackcap,13206.0
2013,BF,Eurasian Bullfinch,1790.0
2013,BG,Brant Goose,269.0
2013,BH,Black-headed Gull,16319.0
2013,BT,Eurasian Blue Tit,39166.0
2013,BY,Barnacle Goose,113.0
2013,BZ,Common Buzzard,4071.0
2013,C.,Carrion Crow,55700.0
2013,CA,Great Cormorant,1072.0
2013,CB,Corn Bunting,719.0
2013,CC,Common Chiffchaff,12151.0
2013,CD,Eurasian Collared Dove,11901.0
2013,CG,Canada Goose,6227.0
2013,CH,Eurasian Chaffinch,59803.0
2013,CI,Crested Tit,11.0
2013,CK,Common Cuckoo,1118.0
2013,CM,Common Gull,4191.0
2013,CN,Common Tern,225.0
2013,CO,Eurasian Coot,2649.0
2013,CR,Red Crossbill,356.0
2013,CS,Common Sandpiper,283.0
2013,CT,Coal Tit,4422.0
2013,CU,Eurasian Curlew,6707.0
2013,D.,Dunnock,16418.0
2013,DI,White-throated Dipper,154.0
2013,DR,Spotted Redshank,1.0
2013,DV,Rock Dove,206.0
2013,DW,Dartford Warbler,32.0
2013,EB,Red-breasted Goose,2.0
2013,EG,Egyptian Goose,287.0
2013,ET,Little Egret,229.0
2013,F.,Northern Fulmar,158.0
2013,FP,Feral Pigeon,17116.0
2013,FQ,Common/Lesser Redpoll,2.0
2013,FW,Helmeted Guineafowl,92.0
2013,G.,European Green Woodpecker,2621.0
2013,GA,Gadwall,334.0
2013,GB,Great Black-backed Gull,818.0
2013,GC,Goldcrest,3362.0
2013,GD,Common Merganser,156.0
2013,GF,Golden Pheasant,1.0
2013,GG,Great Crested Grebe,441.0
2013,GH,Common Grasshopper Warbler,127.0
2013,GJ,Greylag Goose,4715.0
2013,GL,Grey Wagtail,392.0
2013,GO,European Goldfinch,20474.0
2013,GP,European Golden Plover,3547.0
2013,GR,European Greenfinch,12622.0
2013,GS,Great Spotted Woodpecker,4363.0
2013,GT,Great Tit,24028.0
2013,GU,Common Murre,4.0
2013,GV,Grey Plover,115.0
2013,GW,Garden Warbler,961.0
2013,GX,Northern Gannet,57.0
2013,H.,Grey Heron,1385.0
2013,HB,Carrion x Hooded Crow,1.0
2013,HC,Hooded Crow,1221.0
2013,HD,Bar-headed Goose,3.0
2013,HG,European Herring Gull,24534.0
2013,HM,Western House Martin,7425.0
2013,HS,House Sparrow,45758.0
2013,J.,Eurasian Jay,2769.0
2013,JD,Western Jackdaw,55513.0
2013,JS,Jack Snipe,1.0
2013,JZ,Red-tailed Hawk,2.0
2013,K.,Common Kestrel,932.0
2013,KF,Common Kingfisher,80.0
2013,KI,Black-legged Kittiwake,48.0
2013,KN,Red Knot,40.0
2013,L.,Northern Lapwing,7460.0
2013,LB,Lesser Black-backed Gull,13557.0
2013,LG,Little Grebe,186.0
2013,LI,Common Linnet,10267.0
2013,LO,Little Owl,90.0
2013,LR,Lesser Redpoll,1065.0
2013,LS,Lesser Spotted Woodpecker,19.0
2013,LT,Long-tailed Tit,3975.0
2013,LU,Little Gull,1.0
2013,LW,Lesser Whitethroat,531.0
2013,M.,Mistle Thrush,3008.0
2013,MA,Mallard,14469.0
2013,MD,Marsh Sandpiper,4.0
2013,MG,Eurasian Magpie,18565.0
2013,MH,Common Moorhen,2119.0
2013,MN,Mandarin Duck,154.0
2013,MP,Meadow Pipit,28826.0
2013,MS,Mute Swan,2007.0
2013,MT,Marsh Tit,296.0
2013,N.,Common Nightingale,95.0
2013,ND,Common Loon,16.0
2013,NH,Eurasian Nuthatch,2139.0
2013,NX,Great Skua,64.0
2013,OC,Eurasian Oystercatcher,3633.0
2013,OO,Woodchat Shrike,1.0
2013,P.,Grey Partridge,544.0
2013,PF,European Pied Flycatcher,92.0
2013,PG,Pink-footed Goose,1263.0
2013,PH,Common Pheasant,18648.0
2013,PM,Rock Ptarmigan,10.0
2013,PW,White Wagtail,3954.0
2013,PX,Indian Peafowl,199.0
2013,R.,European Robin,36271.0
2013,RA,Razorbill,31.0
2013,RB,Common Reed Bunting,2334.0
2013,RC,European Rock Pipit,54.0
2013,RG,Willow Ptarmigan,4125.0
2013,RI,Rose-ringed Parakeet,1656.0
2013,RK,Common Redshank,503.0
2013,RL,Red-legged Partridge,2859.0
2013,RM,Red-breasted Merganser,40.0
2013,RN,Northern Raven,1509.0
2013,RO,Rook,54121.0
2013,RP,Common Ringed Plover,365.0
2013,RQ,Red-crested Pochard,22.0
2013,RT,Common Redstart,1136.0
2013,RV,Reeves's Pheasant,1.0
2013,RW,Common Reed Warbler,735.0
2013,RZ,Ring Ouzel,116.0
2013,S.,Eurasian Skylark,23709.0
2013,SA,European Shag,133.0
2013,SC,European Stonechat,398.0
2013,SD,Stock Dove,4459.0
2013,SF,Spotted Flycatcher,268.0
2013,SG,Common Starling,42423.0
2013,SH,Eurasian Sparrowhawk,428.0
2013,SI,Common Swift,9614.0
2013,SJ,Snow Goose,1.0
2013,SK,Eurasian Siskin,1908.0
2013,SL,Barn Swallow,26700.0
2013,SM,Sand Martin,2009.0
2013,SN,Common Snipe,827.0
2013,SP,Greater Scaup,4.0
2013,SS,Sanderling,13.0
2013,ST,Song Thrush,12727.0
2013,SU,Common Shelduck,1896.0
2013,SW,Sedge Warbler,1354.0
2013,T.,Eurasian Teal,228.0
2013,TC,Eurasian Treecreeper,903.0
2013,TD,European Turtle Dove,82.0
2013,TE,Sandwich Tern,51.0
2013,TH,Short-toed Treecreeper,5.0
2013,TO,Tawny Owl,94.0
2013,TP,Tree Pipit,709.0
2013,TS,Eurasian Tree Sparrow,1812.0
2013,TT,Ruddy Turnstone,74.0
2013,TU,Tufted Duck,2129.0
2013,W.,Northern Wheatear,2521.0
2013,WA,Water Rail,6.0
2013,WC,Whinchat,356.0
2013,WH,Common Whitethroat,9974.0
2013,WK,Eurasian Woodcock,22.0
2013,WL,Woodlark,28.0
2013,WO,Wood Warbler,117.0
2013,WP,Common Wood Pigeon,140732.0
2013,WR,Eurasian Wren,41460.0
2013,WT,Willow Tit,62.0
2013,WW,Willow Warbler,13587.0
2013,WX,Bohemian Waxwing,36.0
2013,Y.,Yellowhammer,9196.0
2013,YW,Western Yellow Wagtail,568.0
2013,ZF,Domestic Mallard,284.0
2013,ZL,Domestic Greylag Goose,141.0
2014,AC,Parasitic Jaeger,16.0
2014,AE,Arctic Tern,335.0
2014,AS,Black Swan,3.0
2014,AY,Lesser Scaup,1.0
2014,B.,Common Blackbird,67963.0
2014,BA,Bar-tailed Godwit,37.0
2014,BC,Eurasian Blackcap,15168.0
2014,BF,Eurasian Bullfinch,2020.0
2014,BG,Brant Goose,355.0
2014,BH,Black-headed Gull,13573.0
2014,BT,Eurasian Blue Tit,38803.0
2014,BY,Barnacle Goose,26.0
2014,BZ,Common Buzzard,4066.0
2014,C.,Carrion Crow,56033.0
2014,CA,Great Cormorant,999.0
2014,CB,Corn Bunting,802.0
2014,CC,Common Chiffchaff,14990.0
2014,CD,Eurasian Collared Dove,10672.0
2014,CG,Canada Goose,7510.0
2014,CH,Eurasian Chaffinch,53293.0
2014,CI,Crested Tit,15.0
2014,CK,Common Cuckoo,1284.0
2014,CM,Common Gull,2267.0
2014,CN,Common Tern,407.0
2014,CO,Eurasian Coot,2323.0
2014,CR,Red Crossbill,368.0
2014,CS,Common Sandpiper,228.0
2014,CT,Coal Tit,4706.0
2014,CU,Eurasian Curlew,4357.0
2014,CY,Scottish Crossbill,17.0
2014,D.,Dunnock,16741.0
2014,DI,White-throated Dipper,134.0
2014,DV,Rock Dove,131.0
2014,DW,Dartford Warbler,47.0
2014,EB,Red-breasted Goose,1.0
2014,EG,Egyptian Goose,329.0
2014,ET,Little Egret,306.0
2014,F.,Northern Fulmar,165.0
2014,FD,Ferruginous Duck,3.0
2014,FP,Feral Pigeon,16075.0
2014,FR,Common Redpoll,2.0
2014,FW,Helmeted Guineafowl,115.0
2014,G.,European Green Woodpecker,2219.0
2014,GA,Gadwall,205.0
2014,GB,Great Black-backed Gull,500.0
2014,GC,Goldcrest,4125.0
2014,GD,Common Merganser,119.0
2014,GF,Golden Pheasant,7.0
2014,GG,Great Crested Grebe,427.0
2014,GH,Common Grasshopper Warbler,128.0
2014,GJ,Greylag Goose,4527.0
2014,GL,Grey Wagtail,597.0
2014,GO,European Goldfinch,21087.0
2014,GP,European Golden Plover,1449.0
2014,GR,European Greenfinch,10459.0
2014,GS,Great Spotted Woodpecker,4157.0
2014,GT,Great Tit,22065.0
2014,GU,Common Murre,117.0
2014,GV,Grey Plover,2.0
2014,GW,Garden Warbler,1097.0
2014,GX,Northern Gannet,144.0
2014,H.,Grey Heron,1575.0
2014,HB,Carrion x Hooded Crow,4.0
2014,HC,Hooded Crow,1235.0
2014,HD,Bar-headed Goose,1.0
2014,HG,European Herring Gull,20949.0
2014,HM,Western House Martin,7507.0
2014,HS,House Sparrow,47094.0
2014,IG,Iceland Gull,1.0
2014,J.,Eurasian Jay,2211.0
2014,JD,Western Jackdaw,54981.0
2014,JS,Jack Snipe,2.0
2014,JZ,Red-tailed Hawk,2.0
2014,K.,Common Kestrel,878.0
2014,KF,Common Kingfisher,111.0
2014,KI,Black-legged Kittiwake,79.0
2014,L.,Northern Lapwing,6597.0
2014,LB,Lesser Black-backed Gull,11077.0
2014,LG,Little Grebe,193.0
2014,LI,Common Linnet,10814.0
2014,LO,Little Owl,99.0
2014,LR,Lesser Redpoll,1000.0
2014,LS,Lesser Spotted Woodpecker,21.0
2014,LT,Long-tailed Tit,4541.0
2014,LU,Little Gull,3.0
2014,LW,Lesser Whitethroat,694.0
2014,LX,Little Stint,1.0
2014,M.,Mistle Thrush,3284.0
2014,MA,Mallard,14228.0
2014,MG,Eurasian Magpie,19533.0
2014,MH,Common Moorhen,2069.0
2014,MN,Mandarin Duck,179.0
2014,MP,Meadow Pipit,23718.0
2014,MS,Mute Swan,2162.0
2014,MT,Marsh Tit,310.0
2014,MY,Muscovy Duck,2.0
2014,N.,Common Nightingale,93.0
2014,ND,Common Loon,136.0
2014,NH,Eurasian Nuthatch,2356.0
2014,NX,Great Skua,82.0
2014,OC,Eurasian Oystercatcher,3200.0
2014,OR,White Stork,1.0
2014,P.,Grey Partridge,517.0
2014,PF,European Pied Flycatcher,94.0
2014,PG,Pink-footed Goose,2323.0
2014,PH,Common Pheasant,17613.0
2014,PK,Pomarine Jaeger,8.0
2014,PM,Rock Ptarmigan,5.0
2014,PU,Atlantic Puffin,1.0
2014,PW,White Wagtail,4527.0
2014,PX,Indian Peafowl,219.0
2014,R.,European Robin,36744.0
2014,RA,Razorbill,66.0
2014,RB,Common Reed Bunting,2498.0
2014,RC,European Rock Pipit,81.0
2014,RG,Willow Ptarmigan,1749.0
2014,RI,Rose-ringed Parakeet,1781.0
2014,RK,Common Redshank,550.0
2014,RL,Red-legged Partridge,2789.0
2014,RM,Red-breasted Merganser,54.0
2014,RN,Northern Raven,1414.0
2014,RO,Rook,49944.0
2014,RP,Common Ringed Plover,257.0
2014,RQ,Red-crested Pochard,27.0
2014,RT,Common Redstart,1221.0
2014,RW,Common Reed Warbler,747.0
2014,RZ,Ring Ouzel,78.0
2014,S.,Eurasian Skylark,25147.0
2014,SA,European Shag,140.0
2014,SC,European Stonechat,642.0
2014,SD,Stock Dove,4749.0
2014,SF,Spotted Flycatcher,290.0
2014,SG,Common Starling,44560.0
2014,SH,Eurasian Sparrowhawk,409.0
2014,SI,Common Swift,7965.0
2014,SK,Eurasian Siskin,1279.0
2014,SL,Barn Swallow,26632.0
2014,SM,Sand Martin,2362.0
2014,SN,Common Snipe,575.0
2014,SP,Greater Scaup,13.0
2014,SS,Sanderling,113.0
2014,ST,Song Thrush,13728.0
2014,SU,Common Shelduck,1482.0
2014,SW,Sedge Warbler,1419.0
2014,T.,Eurasian Teal,132.0
2014,TC,Eurasian Treecreeper,987.0
2014,TD,European Turtle Dove,55.0
2014,TE,Sandwich Tern,59.0
2014,TH,Short-toed Treecreeper,3.0
2014,TO,Tawny Owl,162.0
2014,TP,Tree Pipit,762.0
2014,TS,Eurasian Tree Sparrow,1814.0
2014,TT,Ruddy Turnstone,25.0
2014,TU,Tufted Duck,1628.0
2014,W.,Northern Wheatear,1737.0
2014,WA,Water Rail,14.0
2014,WC,Whinchat,269.0
2014,WH,Common Whitethroat,11036.0
2014,WK,Eurasian Woodcock,17.0
2014,WL,Woodlark,58.0
2014,WO,Wood Warbler,150.0
2014,WP,Common Wood Pigeon,131445.0
2014,WR,Eurasian Wren,54386.0
2014,WT,Willow Tit,60.0
2014,WW,Willow Warbler,12464.0
2014,XB,Unidentified crossbill,23.0
2014,Y.,Yellowhammer,9472.0
2014,YW,Western Yellow Wagtail,663.0
2014,ZF,Domestic Mallard,212.0
2014,ZL,Domestic Greylag Goose,92.0
2015,AC,Parasitic Jaeger,4.0
2015,AE,Arctic Tern,447.0
2015,AS,Black Swan,4.0
2015,B.,Common Blackbird,69310.0
2015,BA,Bar-tailed Godwit,9.0
2015,BC,Eurasian Blackcap,15904.0
2015,BF,Eurasian Bullfinch,2045.0
2015,BG,Brant Goose,236.0
2015,BH,Black-headed Gull,12838.0
2015,BT,Eurasian Blue Tit,40908.0
2015,BY,Barnacle Goose,367.0
2015,BZ,Common Buzzard,4456.0
2015,C.,Carrion Crow,57765.0
2015,CA,Great Cormorant,1100.0
2015,CB,Corn Bunting,929.0
2015,CC,Common Chiffchaff,16738.0
2015,CD,Eurasian Collared Dove,11013.0
2015,CG,Canada Goose,7971.0
2015,CH,Eurasian Chaffinch,53802.0
2015,CI,Crested Tit,16.0
2015,CK,Common Cuckoo,1207.0
2015,CM,Common Gull,3285.0
2015,CN,Common Tern,437.0
2015,CO,Eurasian Coot,3061.0
2015,CR,Red Crossbill,449.0
2015,CS,Common Sandpiper,227.0
2015,CT,Coal Tit,4802.0
2015,CU,Eurasian Curlew,3703.0
2015,CV,Curlew Sandpiper,3.0
2015,CY,Scottish Crossbill,28.0
2015,D.,Dunnock,17532.0
2015,DC,Wood Duck,2.0
2015,DI,White-throated Dipper,107.0
2015,DV,Rock Dove,146.0
2015,DW,Dartford Warbler,77.0
2015,EG,Egyptian Goose,247.0
2015,ET,Little Egret,403.0
2015,F.,Northern Fulmar,126.0
2015,FP,Feral Pigeon,17383.0
2015,FW,Helmeted Guineafowl,86.0
2015,G.,European Green Woodpecker,2608.0
2015,GA,Gadwall,344.0
2015,GB,Great Black-backed Gull,543.0
2015,GC,Goldcrest,4941.0
2015,GD,Common Merganser,131.0
2015,GG,Great Crested Grebe,499.0
2015,GH,Common Grasshopper Warbler,170.0
2015,GJ,Greylag Goose,4599.0
2015,GL,Grey Wagtail,556.0
2015,GO,European Goldfinch,24696.0
2015,GP,European Golden Plover,2430.0
2015,GR,European Greenfinch,9736.0
2015,GS,Great Spotted Woodpecker,4297.0
2015,GT,Great Tit,24715.0
2015,GU,Common Murre,3.0
2015,GW,Garden Warbler,1049.0
2015,GX,Northern Gannet,218.0
2015,GZ,Glaucous Gull,1.0
2015,H.,Grey Heron,1601.0
2015,HB,Carrion x Hooded Crow,1.0
2015,HC,Hooded Crow,830.0
2015,HG,European Herring Gull,22394.0
2015,HM,Western House Martin,8072.0
2015,HS,House Sparrow,47810.0
2015,J.,Eurasian Jay,2542.0
2015,JD,Western Jackdaw,60000.0
2015,JZ,Red-tailed Hawk,2.0
2015,K.,Common Kestrel,1272.0
2015,KF,Common Kingfisher,97.0
2015,KI,Black-legged Kittiwake,6.0
2015,KP,Kentish Plover,1.0
2015,L.,Northern Lapwing,7104.0
2015,LA,Lapland Longspur,1.0
2015,LB,Lesser Black-backed Gull,11917.0
2015,LG,Little Grebe,225.0
2015,LI,Common Linnet,13918.0
2015,LN,Long-tailed Duck,1.0
2015,LO,Little Owl,87.0
2015,LR,Lesser Redpoll,924.0
2015,LS,Lesser Spotted Woodpecker,17.0
2015,LT,Long-tailed Tit,5647.0
2015,LU,Little Gull,1.0
2015,LW,Lesser Whitethroat,684.0
2015,M.,Mistle Thrush,3387.0
2015,MA,Mallard,15993.0
2015,MG,Eurasian Magpie,19844.0
2015,MH,Common Moorhen,2338.0
2015,MN,Mandarin Duck,177.0
2015,MP,Meadow Pipit,22054.0
2015,MS,Mute Swan,3529.0
2015,MT,Marsh Tit,319.0
2015,MY,Muscovy Duck,6.0
2015,MZ,European Bee-eater,3.0
2015,N.,Common Nightingale,84.0
2015,ND,Common Loon,9.0
2015,NH,Eurasian Nuthatch,2621.0
2015,NX,Great Skua,76.0
2015,OC,Eurasian Oystercatcher,3158.0
2015,P.,Grey Partridge,623.0
2015,PF,European Pied Flycatcher,125.0
2015,PG,Pink-footed Goose,346.0
2015,PH,Common Pheasant,18976.0
2015,PM,Rock Ptarmigan,4.0
2015,PW,White Wagtail,4600.0
2015,PX,Indian Peafowl,180.0
2015,R.,European Robin,40576.0
2015,RA,Razorbill,7.0
2015,RB,Common Reed Bunting,2644.0
2015,RC,European Rock Pipit,66.0
2015,RG,Willow Ptarmigan,1677.0
2015,RI,Rose-ringed Parakeet,1882.0
2015,RK,Common Redshank,500.0
2015,RL,Red-legged Partridge,3150.0
2015,RM,Red-breasted Merganser,52.0
2015,RN,Northern Raven,1380.0
2015,RO,Rook,53146.0
2015,RP,Common Ringed Plover,214.0
2015,RQ,Red-crested Pochard,40.0
2015,RT,Common Redstart,1114.0
2015,RW,Common Reed Warbler,841.0
2015,RZ,Ring Ouzel,113.0
2015,S.,Eurasian Skylark,23640.0
2015,SA,European Shag,95.0
2015,SC,European Stonechat,617.0
2015,SD,Stock Dove,5722.0
2015,SF,Spotted Flycatcher,257.0
2015,SG,Common Starling,42295.0
2015,SH,Eurasian Sparrowhawk,523.0
2015,SI,Common Swift,7699.0
2015,SK,Eurasian Siskin,2019.0
2015,SL,Barn Swallow,27484.0
2015,SM,Sand Martin,2577.0
2015,SN,Common Snipe,792.0
2015,SS,Sanderling,106.0
2015,ST,Song Thrush,14826.0
2015,SU,Common Shelduck,1883.0
2015,SW,Sedge Warbler,1306.0
2015,T.,Eurasian Teal,193.0
2015,TC,Eurasian Treecreeper,945.0
2015,TD,European Turtle Dove,41.0
2015,TE,Sandwich Tern,56.0
2015,TH,Short-toed Treecreeper,1.0
2015,TO,Tawny Owl,107.0
2015,TP,Tree Pipit,638.0
2015,TS,Eurasian Tree Sparrow,1853.0
2015,TT,Ruddy Turnstone,93.0
2015,TU,Tufted Duck,1982.0
2015,W.,Northern Wheatear,1619.0
2015,WA,Water Rail,10.0
2015,WC,Whinchat,255.0
2015,WH,Common Whitethroat,9405.0
2015,WK,Eurasian Woodcock,23.0
2015,WL,Woodlark,56.0
2015,WO,Wood Warbler,120.0
2015,WP,Common Wood Pigeon,143410.0
2015,WR,Eurasian Wren,55857.0
2015,WT,Willow Tit,72.0
2015,WW,Willow Warbler,11297.0
2015,Y.,Yellowhammer,9660.0
2015,YW,Western Yellow Wagtail,542.0
2015,ZF,Domestic Mallard,263.0
2015,ZL,Domestic Greylag Goose,167.0
2016,AC,Parasitic Jaeger,1.0
2016,AE,Arctic Tern,361.0
2016,AS,Black Swan,5.0
2016,B.,Common Blackbird,70773.0
2016,BA,Bar-tailed Godwit,6.0
2016,BC,Eurasian Blackcap,14680.0
2016,BF,Eurasian Bullfinch,2269.0
2016,BG,Brant Goose,537.0
2016,BH,Black-headed Gull,13496.0
2016,BT,Eurasian Blue Tit,37779.0
2016,BY,Barnacle Goose,58.0
2016,BZ,Common Buzzard,4649.0
2016,C.,Carrion Crow,58941.0
2016,CA,Great Cormorant,1002.0
2016,CB,Corn Bunting,957.0
2016,CC,Common Chiffchaff,18490.0
2016,CD,Eurasian Collared Dove,10190.0
2016,CG,Canada Goose,6541.0
2016,CH,Eurasian Chaffinch,49696.0
2016,CI,Crested Tit,6.0
2016,CK,Common Cuckoo,1109.0
2016,CM,Common Gull,2817.0
2016,CN,Common Tern,377.0
2016,CO,Eurasian Coot,2359.0
2016,CR,Red Crossbill,259.0
2016,CS,Common Sandpiper,236.0
2016,CT,Coal Tit,4395.0
2016,CU,Eurasian Curlew,4155.0
2016,CV,Curlew Sandpiper,2.0
2016,CY,Scottish Crossbill,26.0
2016,D.,Dunnock,18577.0
2016,DI,White-throated Dipper,126.0
2016,DV,Rock Dove,174.0
2016,DW,Dartford Warbler,70.0
2016,EG,Egyptian Goose,228.0
2016,ET,Little Egret,370.0
2016,F.,Northern Fulmar,307.0
2016,FP,Feral Pigeon,15933.0
2016,FQ,Common/Lesser Redpoll,3.0
2016,FW,Helmeted Guineafowl,83.0
2016,G.,European Green Woodpecker,2583.0
2016,GA,Gadwall,430.0
2016,GB,Great Black-backed Gull,523.0
2016,GC,Goldcrest,5119.0
2016,GD,Common Merganser,106.0
2016,GG,Great Crested Grebe,391.0
2016,GH,Common Grasshopper Warbler,150.0
2016,GJ,Greylag Goose,4815.0
2016,GL,Grey Wagtail,553.0
2016,GO,European Goldfinch,25381.0
2016,GP,European Golden Plover,1436.0
2016,GR,European Greenfinch,8997.0
2016,GS,Great Spotted Woodpecker,3896.0
2016,GT,Great Tit,22864.0
2016,GU,Common Murre,116.0
2016,GV,Grey Plover,29.0
2016,GW,Garden Warbler,898.0
2016,GX,Northern Gannet,149.0
2016,GZ,Glaucous Gull,1.0
2016,H.,Grey Heron,1608.0
2016,HB,Carrion x Hooded Crow,3.0
2016,HC,Hooded Crow,1199.0
2016,HD,Bar-headed Goose,4.0
2016,HG,European Herring Gull,22979.0
2016,HM,Western House Martin,8771.0
2016,HN,Swan Goose,1.0
2016,HS,House Sparrow,46034.0
2016,J.,Eurasian Jay,2231.0
2016,JD,Western Jackdaw,58109.0
2016,JS,Jack Snipe,1.0
2016,JZ,Red-tailed Hawk,2.0
2016,K.,Common Kestrel,977.0
2016,KF,Common Kingfisher,95.0
2016,KI,Black-legged Kittiwake,7.0
2016,KN,Red Knot,1.0
2016,L.,Northern Lapwing,6089.0
2016,LB,Lesser Black-backed Gull,11643.0
2016,LG,Little Grebe,203.0
2016,LI,Common Linnet,13344.0
2016,LO,Little Owl,95.0
2016,LR,Lesser Redpoll,743.0
2016,LS,Lesser Spotted Woodpecker,31.0
